gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Chrm3	173.285298355659	1.28847884002862	0.189191113882304	6.81046172617909	9.72859938544091e-12	1.73431741244255e-07
Sord	2531.84069420444	1.077711278773	0.161935266755347	6.65519809468814	2.82918735271319e-11	1.73692139037515e-07
Gbp10	110.992579967072	-3.35061608405584	0.503821686112641	-6.65040068026514	2.92296189550987e-11	1.73692139037515e-07
Ephx1	11088.4480191887	0.959243330883947	0.146006199331743	6.56988083570641	5.03555445584e-11	2.24422073210649e-07
Tm7sf3	2083.89900793209	0.395331757416876	0.0661196041491845	5.97903999129964	2.24456454404945e-09	8.00277042535392e-06
Gas6	13796.4398667377	0.739937305049538	0.126547899325155	5.84709275298461	5.00238605013155e-09	1.48629226859492e-05
Hlf	1609.08973376933	2.28190473976099	0.392274284572894	5.81711529279957	5.98718486553706e-09	1.52476492282756e-05
Cabp1	275.674764133985	-1.03176691376195	0.183889057247409	-5.61081191674058	2.01379542821626e-08	4.48749138735141e-05
Scnn1a	16212.0906394411	0.810008131882087	0.147522206306532	5.4907539153732	4.00221660406687e-08	7.9275017111889e-05
Eef1a1	154875.652321445	0.440132699640144	0.080775426296022	5.44884403366894	5.06982464444142e-08	9.03797639364572e-05
Spon2	1063.72366433326	-2.87998455121753	0.532182275555482	-5.41165063832961	6.24464307066417e-08	9.99752378719274e-05
Adamts8	1465.35291884053	0.724744104727176	0.134255572427023	5.3982422600829	6.72969571135429e-08	9.99752378719274e-05
Gbp6	766.458854353838	-2.18158825159246	0.407417864552533	-5.35467008543794	8.5712661929258e-08	0.00011753843263176
Scn3a	1900.26985881581	-1.1625855874445	0.219214109768021	-5.30342498790242	1.13649916557266e-07	0.000129850030004986
Cpa3	198.741082540176	-1.70136846594769	0.321756258173199	-5.28775563094676	1.23826247270138e-07	0.000129850030004986
Cyp2a5	765.96845478732	3.21991804488952	0.608285516348167	5.29343204523469	1.2004186144702e-07	0.000129850030004986
Tsku	749.739384430764	1.30947559458723	0.247538474563375	5.2899881398113	1.22324291807143e-07	0.000129850030004986
Tspan4	2040.27012286366	1.68381276899303	0.320311213363994	5.2568024431901	1.46581626071096e-07	0.000137532139366812
Borcs6	371.224574004834	0.64969264890524	0.123472901346463	5.26182378335965	1.42633437570402e-07	0.000137532139366812
Dglucy	1099.97738514667	0.848269791318312	0.162325489652649	5.22573375958066	1.73465812957714e-07	0.000154618752379858
Gdf10	340.806946975305	0.893419672104022	0.171553682734505	5.20781400820566	1.91078307736487e-07	0.000162207285334207
Usp2	605.65581396442	1.34470377201831	0.259687442669645	5.17816247945781	2.24082034656866e-07	0.00018157774690127
Vpreb3	365.806257022239	1.28040560521982	0.248081160578091	5.16123675911609	2.45323678010817e-07	0.000190147182952123
Wipf3	870.856277456828	0.94160746060925	0.182857208356792	5.14941395568053	2.61301610585459e-07	0.000194092658829457
Gem	1067.39796447946	-0.767434411042571	0.151778527611176	-5.05627787488209	4.27518285751445e-07	0.000275549059842547
Thoc2l	1256.87049182626	-0.660961975109913	0.130803051327747	-5.05310822951503	4.34677414326845e-07	0.000275549059842547
Rab3d	3254.02460635913	0.492016486945482	0.0974823685392665	5.04723566238847	4.48248316342282e-07	0.000275549059842547
Tef	10699.6795020803	1.55070346012674	0.306791891806794	5.05457771714289	4.31344087669774e-07	0.000275549059842547
Gbe1	1133.65889752783	0.527429827936797	0.104327875177018	5.05550244401969	4.29259130905197e-07	0.000275549059842547
Gdf15	331.854135006118	2.54585035146321	0.505267147715265	5.03862236635635	4.68894598513896e-07	0.000278632800256907
Gm45819	256.403542179902	1.87120572161287	0.372530657474784	5.02295766554336	5.08817633023135e-07	0.000292602965932369
Cyp26b1	1488.27455648971	3.79884179427087	0.758340516728839	5.00941425450598	5.45959440665359e-07	0.000304150592148167
Acsl1	2906.92618325786	0.536607571956293	0.107381627262197	4.99720097038612	5.8168438833247e-07	0.000304990811494204
Ank	1040.03662028509	0.637516412788525	0.127500699083369	5.00010131216357	5.73001974504295e-07	0.000304990811494204
Wee1	1055.68855304553	1.34429806186678	0.269968903137332	4.97945521222844	6.37635063382389e-07	0.000307219466889672
Aifm2	1062.03233398888	0.628779750977998	0.126193861068255	4.98264927988777	6.27195697714627e-07	0.000307219466889672
Zfp57	1277.41780999734	-0.779337020399385	0.15627582945616	-4.98693254812008	6.13454705040026e-07	0.000307219466889672
Lpar3	679.154191376743	0.641884219358206	0.13138234071892	4.88562021231952	1.0310377458975e-06	0.000483692365687229
Cln6	876.671791430524	0.63551752414678	0.130497366063797	4.86996437794838	1.11618369072158e-06	0.000510210427038296
Gm43375	64.3249934762294	-1.37960329915302	0.283897634583522	-4.85950966508366	1.17676837649487e-06	0.000524456246194351
Cog7	1725.30313914763	0.32548830457856	0.0671536377233911	4.8469199229275	1.25393010574088e-06	0.000545214926708359
Gde1	3741.56685820356	0.564944632077229	0.117868936399031	4.79298998817364	1.64313827761457e-06	0.000697433954167498
Per2	3127.40162490244	1.88295106935703	0.39356426162373	4.7843548130832	1.71537435813633e-06	0.000701561961255702
