gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rnase2b	15.381695302033	-16.598597409571	2.27501954260777	-7.29602409944339	2.96395838029361e-13	9.88450480244116e-09
Rnase2a	52.9249598901291	22.0394846188403	3.21113018646888	6.86346654885272	6.72092685228695e-12	1.12068094798459e-07
Pou2af2	13.3374804583589	4.45105797150567	0.933312777314492	4.76909571977908	1.85054720790907e-06	0.0205712996121865
Gbp10	110.992579967072	-3.82095297759157	0.82772967200701	-4.61618461535496	3.90859274498764e-06	0.0325869148631482
Igkv4-77	12.072948443366	7.37202701046551	1.66361162333447	4.43133896581543	9.36497383290258e-06	0.0624625024706937
Creb5	573.02961563628	-1.29593994987357	0.300837049413702	-4.30778041600666	1.64900968964731e-05	0.09165470690008
Gm22009	264.697043460676	1.9897954437668	0.481761976825149	4.13024592949348	3.62375377604715e-05	0.168402687539895
ENSMUSG00000121482	137.043474947971	1.51463964749242	0.370453014139346	4.08861472219708	4.33956917769026e-05	0.168402687539895
Kcnmb4	18.2592533425483	2.69700599974653	0.661373835374741	4.0778843303022	4.54473653740458e-05	0.168402687539895
Gm57303	10.9830627446623	5.49747881986892	1.41058891899552	3.89729335445488	9.72737624397916e-05	0.257663076798937
Adamts9	2683.71254143046	-1.23637396439886	0.31935269574903	-3.87150000878808	0.000108167653458428	0.257663076798937
Aen	1954.90223380006	-1.0000254254688	0.255792513638325	-3.9095179575223	9.24804807988164e-05	0.257663076798937
2810429I04Rik	22.3713885779781	3.51062342869666	0.890815866304117	3.94090806135032	8.1173736109715e-05	0.257663076798937
Mppe1	879.520603737289	0.563330475988646	0.144847038203864	3.88914045446888	0.000100599887207832	0.257663076798937
Gm42628	13.1632731065357	4.08231952391855	1.07030182924091	3.81417597577485	0.000136638081926194	0.275598709660443
Gm10389	37.8650275497467	-2.02219432490388	0.529693984308152	-3.8176652648701	0.000134720540739426	0.275598709660443
Rnls	55.2718807962496	-1.56014665435297	0.409777142606142	-3.80730522066359	0.000140489311950209	0.275598709660443
Rab37	197.823279326358	1.50993003791124	0.401433303720403	3.76134721239496	0.000169000640988445	0.281800118816182
Ifi27l2a	808.973083261283	-6.0891219070551	1.61832504337389	-3.76260747615972	0.000168151008115112	0.281800118816182
Rbfa	475.208896832416	0.879440249066356	0.232777071512861	3.77803639916385	0.00015806977981856	0.281800118816182
Fcrla	402.868189911749	2.12046675942469	0.571240664598535	3.71203748408727	0.000205597529625885	0.311657818886075
Exoc3l2	132.090586870456	1.46567917550471	0.393634865626106	3.72344856488622	0.000196519912073073	0.311657818886075
Lax1	533.055394588453	1.38107728624756	0.376084817713942	3.67224950648775	0.00024042477330332	0.348605468038801
Frmpd3	19.5131677963851	-3.38129592579273	0.935574889546469	-3.61413710818153	0.000301349569004542	0.379992463838395
Lpar3	679.154191376743	0.759821963284845	0.212227742190756	3.5802197933289	0.000343305313963938	0.379992463838395
Ddias	173.63503548269	-2.03348049407459	0.560159625684727	-3.63018040007597	0.0002832232006416	0.379992463838395
Cd22	1282.00333584564	1.72595270657501	0.482546178454861	3.57676173522211	0.00034787698560698	0.379992463838395
4930558N01Rik	52.47870300278	1.78293206556051	0.498015994106454	3.58006989064572	0.000343502319473822	0.379992463838395
Pou2af1	1133.97534899983	1.13058846490129	0.315615978737223	3.58216484927273	0.000340758642218361	0.379992463838395
Trim16	4715.20276456289	-0.64705531615464	0.181942681463019	-3.55636902210963	0.000376015811768479	0.379992463838395
Fbp1	87.4232631716581	5.49545066429423	1.54506128750099	3.55678490474812	0.000375421295985949	0.379992463838395
2010110K18Rik	7.50597596317059	-6.69570538082271	1.88157185929799	-3.5585701113328	0.00037287926085996	0.379992463838395
Erlin1	1549.19413900178	-0.602958815710585	0.168605022188465	-3.57616165808277	0.000348676083279665	0.379992463838395
Mtss1	4056.23100058802	0.619489555289964	0.174657095087217	3.54689029369586	0.000389806877398768	0.382343222187398
Capn11	65.6860384325469	-9.57166125094619	2.70476537809371	-3.5388138758609	0.000401929135943048	0.382969564416134
Irf7	1078.89776693892	-3.6569581881636	1.03712402556229	-3.52605676662532	0.000421796548138386	0.390735918996307
Noct	818.705583752633	-1.39511952069246	0.399462149305419	-3.49249490375567	0.000478530727203871	0.400111810766302
Rgs3	3010.91393205091	0.815154151865306	0.233895209789668	3.48512546536691	0.000491906331266855	0.400111810766302
Gbp6	766.458854353838	-2.3055028844284	0.661044722167585	-3.48766551961657	0.000487257222217265	0.400111810766302
Plekha8	1108.56478288969	-0.745002254304516	0.213314644299087	-3.49250402733698	0.000478514380110877	0.400111810766302
Fzd6	2228.19097386775	0.560362911338515	0.160379640893059	3.49397784044276	0.000475880516502086	0.400111810766302
Zbp1	711.866905325877	-2.94853981188631	0.847826327699637	-3.47776391880449	0.000505615029045046	0.401470371514839
