gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rnase2b	15.381695302033	-17.0537704574977	1.83339157782914	-9.30176109878858	1.38138368927253e-20	4.60691460372389e-16
Ccng1	10299.5745850329	-1.88856833184999	0.284507340556124	-6.6380302461034	3.17902642449141e-11	5.30102656283943e-07
Aen	1954.90223380006	-1.52448767915622	0.241536629456306	-6.31162106794244	2.76127661363357e-10	3.06961916882265e-06
Ddit4l	235.178634899487	-1.95239222036855	0.313372126685119	-6.23026764065184	4.65638986153972e-10	3.88226504705874e-06
Phlda3	3143.48666644872	-1.67689372393128	0.274498752508788	-6.10893021773421	1.00301168137908e-09	5.57507326233206e-06
Flt3	294.843720329043	1.76022151740528	0.287233543976778	6.12818925336795	8.88848225885584e-10	5.57507326233206e-06
Rnase2a	52.9249598901291	15.6373390615953	2.573577244534	6.07611024491584	1.23132771954818e-09	5.86639706384742e-06
Eda2r	850.270744509197	-3.05685723316543	0.514719581984411	-5.93887883841578	2.86977850979358e-09	1.1963389162702e-05
Mdm2	4807.84738393392	-0.747114162675039	0.131970928242658	-5.66120260441985	1.50315828585678e-08	5.57003653703597e-05
Gm42047	7210.84524412836	-2.61458534470157	0.470163541211681	-5.56101253185945	2.68213934453888e-08	8.94493471403716e-05
Inka2	2077.97882528185	-1.11541336522656	0.201496098444863	-5.53565738411445	3.10063161923759e-08	9.40055131832487e-05
Ddias	173.63503548269	-2.16285267254899	0.3949894672965	-5.47572239673277	4.3573032787231e-08	0.000121096720287846
Has1	124.664287700362	-1.99949880212892	0.381131748460165	-5.24621422961279	1.55256362200813e-07	0.000398292283030548
Gm37795	613.104468817965	-1.92124227786629	0.372811165873721	-5.1533925314808	2.55815704490536e-07	0.000609389553197098
Cldn1	478.596704435864	1.4382689610176	0.2831065639894	5.08030948046636	3.76820479371095e-07	0.000837797532468402
Dnase1l3	97.4108364371998	2.39297122997566	0.483121271398356	4.95314814652933	7.30223368672412e-07	0.00152205933407656
C1qtnf7	1796.8499146924	0.70205813589581	0.148355953083927	4.73225456277206	2.22039704487483e-06	0.00411390230258753
Ei24	4311.39971804192	-0.557136257252548	0.117534522289263	-4.74019246771928	2.13515299999421e-06	0.00411390230258753
Psrc1	487.760796288408	-2.37935283567893	0.508442639896037	-4.67968783295878	2.87312034843561e-06	0.00500207122450302
Pvr	2256.90727621752	-0.62101861007845	0.133205700108361	-4.66210236929244	3.12995423865371e-06	0.00500207122450302
AU020206	6947.65943965728	0.707776810646825	0.152170033001284	4.65122334987502	3.2997171495972e-06	0.00500207122450302
Itgae	539.267329373929	1.48930364670415	0.320118520265058	4.65235077767762	3.28172208354278e-06	0.00500207122450302
Cxcr6	247.158603549773	1.09637949902222	0.236787027932625	4.63023463994059	3.65251597239042e-06	0.00529614815996611
Zmat3	2730.21798875297	-0.976144003478079	0.212725576545001	-4.58874771587036	4.45912940713467e-06	0.00594847862911765
Gbp10	110.992579967072	-2.89692040311472	0.630546181052341	-4.59430330428763	4.34197460920735e-06	0.00594847862911765
Ncald	2888.37260940812	0.525438084373643	0.115282063783636	4.55784765754886	5.16805001680269e-06	0.00662901800232192
Mybl1	259.684310874842	-1.63385197473201	0.36100088731907	-4.52589462276842	6.01405435466655e-06	0.00742847084178258
Exoc4	4332.41673189601	-0.974172220185576	0.216751663483983	-4.49441634969303	6.97610192032636e-06	0.00830903568010301
Cd3g	576.642123853451	0.884452437529081	0.201558482733511	4.38806854236173	1.14361737647358e-05	0.0131515998294461
Syt12	104.879163482539	-2.11676425515653	0.483917563506712	-4.37422489859097	1.21864694589873e-05	0.0135472918819076
