gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Aen	1954.90223380006	1.65426350868403	0.174695236423703	9.46942539790728	2.81387275689433e-21	6.03595369288929e-17
Dglucy	1099.97738514667	1.68445259564596	0.179235418470623	9.39798958274554	5.56155320454186e-21	6.03595369288929e-17
Xcr1	149.500896432035	-2.77628174148381	0.346579431278316	-8.01052079531619	1.14223699108405e-15	8.2644653761568e-12
Gpr141b	117.630052480532	-2.96534151501327	0.372667222642196	-7.95707627300601	1.76152131642029e-15	9.55889542355472e-12
Gdf15	331.854135006118	4.23930998508762	0.552951598563847	7.66669270167255	1.76487931740945e-14	7.66169409273791e-11
Eda2r	850.270744509197	3.43924347326783	0.45348439654363	7.58403927341509	3.34959695634974e-14	1.17794454954283e-10
Ccng1	10299.5745850329	2.00757773950924	0.265282260593322	7.56770443307878	3.79877077619084e-14	1.17794454954283e-10
Ddit4l	235.178634899487	2.09247768170131	0.28292107280645	7.39597676816671	1.40372548739581e-13	3.80865817867669e-10
Exoc4	4332.41673189601	1.14104863107325	0.154763629836897	7.3728474337012	1.67021593273422e-13	4.02818967065877e-10
Phlda3	3143.48666644872	1.79944496695457	0.245768241855796	7.32171477228691	2.44822097017079e-13	5.31410843785272e-10
Ephx1	11088.4480191887	1.18017269322992	0.161578973936462	7.30399918057407	2.7933807888922e-13	5.51210212760856e-10
Slc19a2	684.803414574951	1.48715741464737	0.20470342644189	7.26493659875076	3.73213279295251e-13	6.75080620031892e-10
Flt3	294.843720329043	-1.88561373607095	0.262224766436977	-7.19083007181984	6.43985915120753e-13	1.07525832873931e-09
Celf5	86.6425225750578	3.43072994788061	0.494403921384837	6.9391236587911	3.9453967174523e-12	6.11705579635855e-09
Mdm2	4807.84738393392	0.841824375386307	0.123393142139398	6.82229466557627	8.95976449050511e-12	1.29653765353936e-08
Inka2	2077.97882528185	1.24974916035461	0.185905295847219	6.72250435179467	1.78627401335012e-11	2.42330398336111e-08
Dnase1l3	97.4108364371998	-2.69728698255198	0.421465835697881	-6.39977610067895	1.55604961187963e-10	1.98680075737995e-07
Has1	124.664287700362	2.19191712835444	0.345115614606234	6.35125458132442	2.13565925453082e-10	2.57536776549145e-07
Cldn1	478.596704435864	-1.58756699039549	0.251767616856657	-6.30568382946313	2.8692422319533e-10	3.27788273088307e-07
Gm42047	7210.84524412836	2.94525996966237	0.477881279870271	6.1631624709424	7.13062775701449e-10	7.73887030468783e-07
Ddias	173.63503548269	2.36556051871847	0.385255941383312	6.14023111551405	8.24015041442409e-10	8.51717642359473e-07
Gm37795	613.104468817965	2.10815526465408	0.343953419793097	6.12918826602227	8.83285572541252e-10	8.71481665344564e-07
Itgae	539.267329373929	-1.6671909729829	0.280981396193598	-5.9334567895527	2.9662209184515e-09	2.79933875025688e-06
Cxcr6	247.158603549773	-1.26449077104009	0.219854870287052	-5.7514794618337	8.84658297012173e-09	8.0009970812276e-06
Mybl1	259.684310874842	1.8192896426893	0.319966206144702	5.68588059536056	1.30140303828094e-08	1.12993017395705e-05
Zmat3	2730.21798875297	1.13561090332965	0.20305097372462	5.59273803271573	2.23516408533558e-08	1.86601813985747e-05
Psrc1	487.760796288408	2.73775394774319	0.493906906704598	5.54305661771321	2.97236699052542e-08	2.36277946116825e-05
Ei24	4311.39971804192	0.613654017630344	0.110794623450353	5.53866242350036	3.04790495313328e-08	2.36277946116825e-05
C1qtnf7	1796.8499146924	-0.780429347138543	0.144881080211123	-5.38668917985211	7.17673852044235e-08	5.37166504568006e-05
Hepacam2	179.04448264957	-2.16295830410292	0.402320526614164	-5.37620668352636	7.6071464056888e-08	5.5040239960627e-05
Septin3	330.671915584713	-2.14540330655971	0.400501424434243	-5.35679319890147	8.47119843802804e-08	5.7461197904949e-05
Syt12	104.879163482539	2.42181175246262	0.451934784605767	5.35876377512127	8.37933301495273e-08	5.7461197904949e-05
Pvr	2256.90727621752	0.683399366422191	0.12823081743354	5.32944716488595	9.85121732915071e-08	6.47971282868319e-05
Gas6	13796.4398667377	0.742003670158613	0.140053241581386	5.29801139752576	1.17070660804693e-07	7.45951290470771e-05
Cd3g	576.642123853451	-1.03746267141208	0.196004049087608	-5.29306754754012	1.20281466721077e-07	7.45951290470771e-05
AU020206	6947.65943965728	-0.784175897411129	0.149058725187529	-5.26085203281169	1.43389392000885e-07	8.64558372992005e-05
Aplnr	1621.40711788239	-1.64658045669787	0.31337940025768	-5.2542715167109	1.48611507271868e-07	8.718273991468e-05
Gtse1	209.52972640886	1.97336509987425	0.380500258229246	5.18623852992322	2.14583938421591e-07	0.000122313502968145
Ncald	2888.37260940812	-0.559391091387525	0.107953232310251	-5.18179103502775	2.19765346713243e-07	0.000122313502968145
P2ry10	812.794288771933	-1.14847496462777	0.222607683668608	-5.15918833393679	2.48022723575618e-07	0.000134589530948309
Ak1	1228.82461580607	1.0928154957788	0.212431545762519	5.14431833490717	2.68493922910324e-07	0.000142144611968085
2900052L18Rik	524.291676531864	1.08109923796789	0.211662525775753	5.10765537737778	3.2618085225172e-07	0.000168573370927996
Kcnj5	156.013702482774	1.22441378394008	0.243512799063469	5.02812907021346	4.95288470930531e-07	0.000245562702623867
Eppk1	301.613404727029	1.19548184878501	0.238008448441065	5.02285467854318	5.09090648579841e-07	0.000245562702623867
H2-Eb1	11857.609465291	-1.28919854750955	0.256524543965189	-5.02563430220734	5.01771264324922e-07	0.000245562702623867
Nfe2l2	8255.44088964879	0.582559197183135	0.11675176155137	4.98972511799588	6.04652722657741e-07	0.000273631899675558
Bax	1154.61575644183	1.159081651985	0.232300359785725	4.98958182008044	6.05101409030994e-07	0.000273631899675558
Cpt1c	409.516677533121	1.20442234757848	0.241315321533712	4.99107284163977	6.00448468089262e-07	0.000273631899675558
Cd109	151.720622967975	1.41161649808133	0.286682263705829	4.92397569292889	8.48033749356401e-07	0.000375661644153674
Gcsam	92.5917910232543	-2.18116821739906	0.443571381741752	-4.91728796577083	8.77514211461303e-07	0.000380946469479581
Lrrc32	2464.23625927953	0.747645728652353	0.152402490124022	4.90573171110219	9.3079683370694e-07	0.000396154432792997
Pou2af2	13.3374804583589	-3.28099311702088	0.674246736214506	-4.86616091824442	1.13786882598332e-06	0.000474972706476808
Elf3	529.222659987982	1.00506431620776	0.207142387831187	4.85204562296951	1.22194503093274e-06	0.000493155282734169
Igkv4-77	12.072948443366	-6.53649715334077	1.34738453994155	-4.851248444356	1.22686746833342e-06	0.000493155282734169
Klrb1b	157.272569301916	-1.69642511908084	0.35094403166882	-4.8338907802875	1.3389006327398e-06	0.000509862756741229
Tox3	456.303803061071	-0.917210554296918	0.189619820107486	-4.8371027552763	1.31745329891988e-06	0.000509862756741229
Thy1	1459.05797091453	-0.792859297976213	0.163914488109577	-4.83703000948997	1.31793536663935e-06	0.000509862756741229
Trp53cor1	36.6186819763265	2.28783934963953	0.474288986809233	4.82372438169166	1.40902090987343e-06	0.000527313928788149
Septin6	1279.00274550255	-0.694015625269284	0.144320837286312	-4.8088386841358	1.51809649487993e-06	0.000549196708631063
Dusp6	6041.19206101601	0.817260004584013	0.169916862040169	4.80976399146783	1.51108605134996e-06	0.000549196708631063
Sesn2	1589.06194329541	0.974840312502185	0.20516263213299	4.75154906313679	2.01864162906073e-06	0.000718305495088395
Zfp365	1261.56192660775	0.842794066070993	0.177697757713127	4.74285144009297	2.10730809412637e-06	0.000737761765985598
Ppp1r13l	300.660775694315	0.938305058994443	0.19919217687339	4.71055175821913	2.47047047909782e-06	0.000851175114592022
Gm1965	13.8336250743644	-3.20203640798028	0.687083179264092	-4.66033299113778	3.15698228114187e-06	0.00107071027178852
A930001C03Rik	48.5625643721575	2.80404094752933	0.605981837076246	4.62726896412989	3.70519197555933e-06	0.00123730610802293
Gm57303	10.9830627446623	-5.51426432621973	1.19283991394084	-4.62280332991372	3.78588625722847e-06	0.00124509768332426
Synpo	4192.96648579225	0.715519953388223	0.156233362146387	4.57981537078999	4.65386565700922e-06	0.00150771355150809
Polk	1351.29742776492	0.801445110027404	0.175183608317397	4.57488641617284	4.7647841596941e-06	0.00152094713191647
ENSMUSG00000121482	137.043474947971	-1.15825715407648	0.254936345693913	-4.54331904273522	5.53753431879863e-06	0.00174199594092526
2810429I04Rik	22.3713885779781	-2.91147396181756	0.642846900293909	-4.52903165666106	5.92546216572278e-06	0.00183740116813112
BC043934	178.775874450625	-1.37440738595745	0.307450423912685	-4.47033823686572	7.80959923817474e-06	0.00235437723699751
Carhsp1	7141.15983551732	0.494212671128099	0.110530973721522	4.47125954371169	7.77602576098008e-06	0.00235437723699751
Fzd6	2228.19097386775	-0.490386028594365	0.109783429765365	-4.46684922890863	7.9380032061937e-06	0.00236030544648822
Igkv4-53	291.109113652505	-2.00911192853483	0.452214686278982	-4.4428276867049	8.87842682703802e-06	0.00260425855010388
H2-DMa	1936.91675281934	-0.950270913636167	0.21439251370089	-4.43238850663386	9.31948964597878e-06	0.0026971845634082
D430019H16Rik	838.799491059213	-0.85283409497779	0.193073099240996	-4.41715649839584	1.00007823101009e-05	0.00285627606346118
Pgpep1	1364.64620918618	0.600474634982779	0.136910863665006	4.38588011870281	1.1551773359652e-05	0.00325639990317672
Cd1d1	698.916312122873	-0.613422372994865	0.140470632629281	-4.36690831039226	1.26017596309763e-05	0.00337696042654287
Siglech	158.611131161334	-1.70510111903281	0.389984893251024	-4.37222351055345	1.22987519814684e-05	0.00337696042654287
Klhl33	133.857170369338	-0.804005959780451	0.184010324111958	-4.36935244617725	1.24615506819292e-05	0.00337696042654287
Map2k6	238.290133869776	-0.8682198328091	0.198764676631037	-4.36807911508724	1.25344090951842e-05	0.00337696042654287
Trpv4	495.164884318236	0.840138863401569	0.193647692659654	4.33849147316285	1.43464049938813e-05	0.00379759837557546
H2-Aa	16657.8750111535	-1.03565144437526	0.23997472243695	-4.31566889153237	1.59120338321974e-05	0.0041612844139961
