gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Cd109	151.720622967975	-1.24465164058689	0.194612766213817	-6.39552925947016	1.59992199947624e-10	5.32774025825588e-06
Ighv9-4	73.7385314678048	3.49764380587593	0.658070870315817	5.31499563899153	1.06659881307599e-07	0.00177588702377152
Ereg	43.3184138042458	-2.54512614483027	0.522728353996306	-4.86892690127203	1.12205901525109e-06	0.0124548550692871
B3gat2	85.6057778908274	-0.754250861119336	0.157863234402287	-4.77787538038944	1.77157114702283e-06	0.0147483297989651
Krt79	373.537272033452	1.50393077492253	0.338378440978879	4.44452303335838	8.80870709809068e-06	0.058665989273284
Sync	70.2186902300178	-0.812083509066792	0.191019247762116	-4.25131770007865	2.12516453631703e-05	0.117946631765595
Sftpb	96222.9368401387	0.357627096964507	0.0860911648408581	4.15405108788562	3.26640197231606e-05	0.148838173384003
Ighv2-9	99.9594675619388	2.32207586192905	0.561795131429283	4.13331432050928	3.57569185306915e-05	0.148838173384003
Dio2	128.557300707612	-1.22552107703334	0.301333183226355	-4.0669967506126	4.76229068408452e-05	0.176204755311127
4933430I17Rik	28.0865022663206	-1.86638694263904	0.470108516952785	-3.97011939868022	7.18366236638922e-05	0.204446641531458
Mmp13	54.017259881521	-1.7779260077878	0.450683139991885	-3.94495788730816	7.981400420147e-05	0.204446641531458
Col1a1	11087.7964552048	-0.771814913175714	0.195142055331957	-3.95514391740303	7.64885935426583e-05	0.204446641531458
Gm48500	44.7839142674201	-1.08313574951205	0.271576798227277	-3.98832211213271	6.65422722789596e-05	0.204446641531458
Grem1	40.7585902406132	-2.21831273883347	0.569421212265789	-3.89573252813424	9.79023840284986e-05	0.205563113748334
Gpnmb	3717.73676007577	-1.98261087506672	0.50919788360212	-3.89359606336443	9.87690636628631e-05	0.205563113748334
Ighv10-3	219.057132496616	1.6770364984851	0.427851175463933	3.91967252787524	8.86693673269394e-05	0.205563113748334
Cidec	355.911240902567	0.976575784319593	0.252015876289777	3.8750565984053	0.000106599919856492	0.208810431248306
Npy	8.42596433064971	-4.56761804283498	1.20160879379747	-3.80125217659223	0.000143966686548533	0.243189420641852
Cemip	118.703555355527	-1.80724739807751	0.479217635354193	-3.77124559855098	0.000162434704314465	0.243189420641852
Pira1	160.825107670599	-1.20748469025608	0.32193437964858	-3.75071681245775	0.000176329759271439	0.243189420641852
Oat	9872.71179706847	0.251479505226946	0.0673822081452922	3.73213511621193	0.000189863607417095	0.243189420641852
Ear1	908.83387600444	0.674809382164536	0.18127360246324	3.72260148744702	0.000197180611331232	0.243189420641852
Ccr2	3667.05092704836	-0.642681860586257	0.17201508119693	-3.73619485055783	0.000186825920652212	0.243189420641852
Gm26797	132.750504599748	-0.644798203991097	0.170793913013727	-3.77529967323411	0.000159815416984923	0.243189420641852
Ighv5-9	130.686757241805	1.63035231050889	0.435148657080396	3.74665596223516	0.000179207600517176	0.243189420641852
Slc39a4	2686.71784332651	0.375334784545807	0.0983041508090048	3.81809701276038	0.000134485043858877	0.243189420641852
Gm56490	33.200042973042	-1.07085758187594	0.287044482098825	-3.73063287629147	0.000190999375505978	0.243189420641852
Bpifb5	144.954792919996	0.810760834893366	0.220479793417556	3.6772568693309	0.000235755605331332	0.249501499494502
Armcx4	4148.48666856023	-0.651796232083137	0.17692441578081	-3.68403778080376	0.000229568191958057	0.249501499494502
Arnt2	79.3202431172595	-1.07332200353813	0.292222976440224	-3.67295555131572	0.000239761200715437	0.249501499494502
Ankrd34b	23.4469336853781	-1.74235109610693	0.47079206312446	-3.70089309608076	0.000214841980096012	0.249501499494502
Nrcam	640.553160028724	-0.942308064581061	0.255916762053217	-3.68208810169735	0.000231331434381299	0.249501499494502
Tnfsf18	15.2275606827254	-2.32790796166843	0.635329672960933	-3.66409450202333	0.000248215135059187	0.250471636286998
Tnc	1465.99240250692	-1.47883680392101	0.405681897645126	-3.64531129563646	0.000267068324876861	0.251926469551289
Mest	490.385086229397	-0.602722188365039	0.16557076506858	-3.64026939245819	0.000272352940055447	0.251926469551289
Gm47391	17.3406180294066	-1.4396295156499	0.395056516204144	-3.64411028954141	0.000268318352815363	0.251926469551289
Ccr5	790.002406926671	-1.06567798386706	0.296635853946879	-3.59254611230477	0.000327462683942396	0.294716415548157
Ccl7	86.3846157935589	-1.56752211415216	0.437756954292309	-3.58080459666543	0.000342537762202068	0.300171249508654
Spp1	10418.867987435	-1.53398180905071	0.431908345354335	-3.55163734516925	0.000382842127708847	0.326888278274477
Ulbp1	641.020162589651	-0.716965206632986	0.202722990430624	-3.53667438069066	0.000405198904692368	0.337328088156396
Lilrb4a	2421.27309447831	-0.75449593278329	0.21483827529011	-3.51192510628958	0.000444873346954508	0.361323962282564
Igf1	1286.04856408411	-1.13839031878319	0.325380610273878	-3.49864215272382	0.000467633737441041	0.362144266436899
Cyp1a1	1915.49913048987	2.06524821887504	0.590173388367511	3.49939231348225	0.000466319921755665	0.362144266436899
4930430E12Rik	34.5657450139471	-1.81402027691565	0.52237477356796	-3.47264142279575	0.000515363408462162	0.365140457484894
Chl1	139.923256383273	-2.30391752028719	0.662592766553773	-3.47712446706919	0.000506822479318698	0.365140457484894
Cadps2	1944.40004882991	0.250893225265786	0.0721746044960264	3.47619813115289	0.000508576409484409	0.365140457484894
Dcaf11	4119.84877764738	0.208385271596868	0.0599072451837995	3.47846526672237	0.00050429378679173	0.365140457484894
Pappa2	125.966882050656	-1.01227384384747	0.2925278381135	-3.46043593791136	0.000539301537132841	0.366504922173951
