pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KEGG_HEMATOPOIETIC_CELL_LINEAGE	1.04250358136285e-09	1.84523133901225e-07	0.788186810800237	0.860028259289979	2.40364779344832	78	14255,12502,14969,12479,12504,12501,12507,12525,12526,12483,16590,12481,12482,21673,12493,12902,12478,12500,16184,14128
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1.04306897231315e-06	6.15410693664756e-05	0.643551836150722	0.892438096378379	2.32480226168176	42	14969,14998,14960,14961,12487,12769,15002,12767,72049,21947,54167,57916,14999,16421,15001,21939,16189
KEGG_PRIMARY_IMMUNODEFICIENCY	7.45330805892568e-08	6.59617763214923e-06	0.704975715167238	0.92052191483633	2.30649805459328	35	12504,12501,16818,12525,12526,72049,12518,21947,54167,57916,22637,12478,12500,22256,21939,19727,12229,12265,17060
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	8.20845631743434e-05	0.00181612096023235	0.538434096309916	0.808286262238498	2.17711778753286	57	14969,14998,14960,14961,12504,16149,12525,15002,12526,16641,14990,16643,14999,15001,19727,14991,18046,12265,15018
KEGG_AUTOIMMUNE_THYROID_DISEASE	4.362105637225e-05	0.00110298956826975	0.557332238758646	0.872413650663619	2.16951620300874	34	14969,14998,14960,14961,12487,15002,21947,21819,14990,12477,14999,15001,21939,16189,14991,15018,14103
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	2.2951776691785e-06	0.000101561611861149	0.627256739718528	0.750772944515355	2.16365799404447	108	12502,108723,12504,12501,16818,12487,12525,16797,12503,12526,21947,54167,22637,17444,12500,12477,16428,18761,26417,80794,16189,21682,18709,16476,11652,17974,74769
KEGG_ALLOGRAFT_REJECTION	3.32919579961555e-05	0.000982112760886589	0.557332238758646	0.864142555256096	2.13182519176821	33	14969,14998,14960,14961,12487,15002,21947,14990,16160,14999,15001,21939,16189,14991,15018,14103
KEGG_TYPE_I_DIABETES_MELLITUS	0.000305046516738724	0.00490847576934128	0.49849310876659	0.817653410123781	2.09588519927323	39	14969,14998,14960,14961,12487,15002,14990,16160,14999,15001,14991,15018,14103
KEGG_GRAFT_VERSUS_HOST_DISEASE	0.000403527372997838	0.00549418038620133	0.49849310876659	0.857931743232586	2.08690560423961	31	14969,14998,14960,14961,12487,15002,16641,14990,16643,14999,15001,14991,15018,14103
KEGG_VIRAL_MYOCARDITIS	0.000390379670495924	0.00549418038620133	0.49849310876659	0.74250491203761	2.0397295376218	67	14969,14998,14960,14961,12487,15002,21947,14990,14999,15001,21939,14991
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.000290404604147719	0.00490847576934128	0.49849310876659	0.702083674298339	1.97875806393547	92	14969,14998,14960,14961,12487,15002,21947,14999,15001,21939,404634
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.000128876307585063	0.00253456738250624	0.518848077743792	0.677771695905938	1.97804100590259	122	12737,14969,14998,14960,14961,12504,12487,12525,15002,12526,21947,54167,12483,12481,14990,12477,12511,14999,16421,54725,15001,21939,14991,56492,18190,68481
KEGG_LEISHMANIA_INFECTION	0.00156795260881831	0.0198234008400601	0.45505986738723	0.714261560404555	1.94072480124203	64	14969,14998,14960,14961,15002,16160,14999,15001,26417,16189
KEGG_ACUTE_MYELOID_LEUKEMIA	0.0110365529945594	0.108526104446501	0.380730400722792	0.667003660795837	1.79657332075214	57	14255,12395,16590,21414,26417,16842,12606,20850,20851,18709,11652,16480,74769
KEGG_BASAL_CELL_CARCINOMA	0.010297849204561	0.108526104446501	0.380730400722792	0.66468968083925	1.78447777603982	55	14368,57265,15245,14369,14370,21414,16842,319757,13543,24069,19207,19206,12156,22416,12006,22417,22410,23805,22413,12005,14634,14367
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.0165695771148762	0.139657864253957	0.352487857583619	0.571160519257104	1.65636415025817	111	12737,21838,74734,12767,16428,56492,18709,74769,20315
KEGG_MISMATCH_REPAIR	0.0378999583279922	0.239581879430522	0.321775918075361	0.696605827957676	1.65259577723203	22	17685,19891,68275,19687,17350,18971,19718,18861,18972,217716,17686,16881
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.0666666666666667	0.30718844474303	0.252961123069611	0.669852424704524	1.5891272280636	22	53374,60322,217119,269941,100910,72136,59031,58250,77590,218271
