pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	2.57008905171951e-14	1.04397017280847e-10	0.97599468306432	0.542624403986147	2.24614231296533	236	18242,15488,20322,66887,76282,15107,22117,14261,26569,70266,56690,78038,14073,72039,246221,229905,104776,76187,11666,270076,11364,20859,30956,52538,320204,234724,14085,64898,66253,12583,12896,12971,19305,12411,216456,12041,110821,20501,19125,66904,110446,51798,50880,74121,232174,106648,12040,107747,12036,15930,14645,56357,97212,70025,231691,11992,71985,227095,13479,268860,108682,93747,18979,68631,14874,11450,11370,113868,11652,269823,16846,19299,11430,232078,18534,74147,434437,15108,100705,18416,58875,71767,14245,64899,16922
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	3.73623273301976e-09	1.84652173026112e-06	0.761460801445585	0.568997921647561	2.17915708890158	122	15488,20322,66887,15107,26569,56690,14073,11666,270076,11364,20859,52538,320204,14085,64898,66253,12896,19305,110821,20501,66904,110446,51798,74121,232174,106648,56357,97212,70025,11992,71985,93747,68631,11450,11370,113868,11652,16846,19299,11430,18534,74147,15108,100705,71767,14245,64899,16922,56794,384783,13177,16367,54608,192654
GOBP_XENOBIOTIC_METABOLIC_PROCESS	1.4174380901152e-08	4.97331975994189e-06	0.747739663149885	0.575591878954709	2.17447352856174	113	13076,13088,56448,11669,14261,14859,18984,14870,13113,13087,63959,18104,12408,20859,13107,11670,76408,109857,55990,14863,14263,20887,232174,106648,11761,19883,394433,14869,18671,18754,19885,113868,13078,74519,100727,244209,101488,13106,26450,69719
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	4.28618953758505e-06	0.000300851672225932	0.610526878385931	0.75748362660537	2.15018344997452	26	78038,72039,104776,12041,110821,66904,110446,12040,12036,56357,11992,227095,93747,15108,58875
GOBP_FATTY_ACID_CATABOLIC_PROCESS	2.19927068780554e-08	6.87187502605085e-06	0.73376198835648	0.576346652290307	2.14370294128833	101	15488,66887,15107,26569,56690,14073,11666,270076,11364,52538,320204,64898,66253,12896,19305,110821,66904,110446,51798,74121,106648,56357,97212,70025,11992,71985,93747,11450,11370,113868,11652,16846,19299,11430,18534,74147,15108,100705,71767,14245,64899,16922,56794,384783,13177,16367,54608,192654
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	5.8301149608407e-06	0.000381966564047337	0.610526878385931	0.786709788664177	2.12691817651472	20	68738,228026,18604,56690,60525,104112,12041,110446,27273,18597,27402
GOBP_LIPID_OXIDATION	3.83701149109824e-08	9.31235180218368e-06	0.719512826338911	0.557195503905942	2.11632884938242	115	15488,66887,15107,14261,56690,18984,11666,270076,11364,19017,52538,320204,108099,55990,72674,12896,19305,102294,207952,110446,51798,74121,106648,11529,27273,56357,97212,11532,11992,71985,93747,11450,11370,113868,11652,16846,19299,11430,68465,74147,15108,100705,71767,16922,11689,56794,384783,67800
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	6.6112844598468e-14	1.34275187379489e-10	0.954541630725724	0.482758526540745	2.08484653279772	347	18242,13076,68738,13115,15488,20322,66887,76282,15107,11669,56050,22117,14261,26569,70266,56690,78038,244757,14073,72039,246221,229905,104776,60525,76187,11666,270076,11364,20859,30956,109857,52538,320204,234724,14635,14085,70893,64898,66253,12583,12896,12971,20887,19305,266781,12411,216456,12041,235533,110821,20501,19125,66904,110446,99586,51798,50880,74121,18641,232174,14751,106648,12040,606496,107747,12036,15930,14645,76654,56357,97212,70025,231691,11532,11992,71985,227095,13479,268860,108682,16973,93747,18979,53618,68631,14874,11450,11370,113868,225913,11652,14430,269823,16846,19299,11430,232078,18534,71891,74147,434437,15108,100705,18416,380713,58875,71767,14245,64899,16922,17308,70503,56695,110391,67689,214579,14651,56794,21991,384783,14343
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS	2.84374438383605e-06	0.000222140186291193	0.627256739718528	0.599115270509878	2.07154271535102	64	14711,236539,108156,70266,246221,229905,107869,27364,26358,20512,12411,19125,99586,83885,242669,57295,15930,13479,268860,17850,112406,69719,18416,109900,70503,18453,214579,212647
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS	4.03644745605693e-05	0.00151815273763919	0.557332238758646	0.6909035533229	2.05956483779819	31	14711,22117,14261,108156,246221,107869,104923,12583,12411,13479,17850,56369,110265,14598,50490,246277,20603
GOBP_ACETYL_COA_METABOLIC_PROCESS	3.66919986825462e-05	0.00141945617760479	0.557332238758646	0.678512296002395	2.05477474242544	35	68738,228026,18604,56690,60525,104112,30956,12041,110446,27273,107476,18597,27402,100705,15360,17855
GOBP_AMINO_ACID_METABOLIC_PROCESS	9.33701880905974e-11	9.48174260060017e-08	0.839088935621274	0.490281884099241	2.04844116987392	252	18242,14711,76282,236539,108156,70266,78038,72039,246221,70120,229905,104776,107869,76187,270076,27364,22375,30956,26358,11911,20512,234724,104923,102436,14194,14085,100678,108037,12583,12971,216443,12411,216456,12041,110821,19125,66904,26943,71275,110446,99586,50880,381314,83885,242669,12040,57295,12036,15930,14645,67873,17986,56357,231691,11992,227095,13479,268860,108682,234788,17850,112406,93747,20502,14874,109978,56369,72946,229487,232078,69719,434437,15108,14854,110265,18416,109652,58875,27053,109900,23887,67026,70503,17257,18453,68915,110391
GOBP_AMINO_ACID_CATABOLIC_PROCESS	7.98357538919329e-07	8.10732080772579e-05	0.659444398037935	0.545553083718538	2.04082872526969	105	18242,76282,70266,78038,72039,229905,104776,76187,30956,234724,14085,12583,12971,12411,216456,12041,19125,110446,50880,12040,12036,15930,14645,56357,231691,11992,227095,268860,108682,93747,14874,232078,434437,15108,18416,58875,70503,110391,214579
GOBP_RETINOL_METABOLIC_PROCESS	3.35975572912111e-05	0.00132498327880485	0.557332238758646	0.641489619044155	2.03658921472635	40	13076,66853,56448,13113,79235,26358,20148,66375,19662,11529,245532,67442,13078,77974
GOBP_UBIQUINONE_METABOLIC_PROCESS	9.95851143797761e-05	0.00297437304860773	0.538434096309916	0.742355350043786	2.02860022999898	21	99138,67426,18104,52064,71707,320717,227683,71365,57869
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	1.46922297191784e-08	4.97331975994189e-06	0.747739663149885	0.493452516970413	2.00234149060576	188	18242,14711,76282,236539,108156,70266,78038,72039,246221,229905,104776,107869,76187,270076,27364,30956,11911,234724,104923,14194,14085,100678,108037,12583,12971,12411,216456,12041,19125,26943,71275,110446,50880,83885,242669,57295,12036,15930,14645,17986,56357,231691,11992,227095,13479,108682,234788,17850,112406,14874,109978,56369,232078,69719,434437,15108,110265,18416,58875,27053,109900,67026,70503,17257,18453,110391,214579
GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS	9.57389617458401e-05	0.00289923960801498	0.538434096309916	0.784349717289944	1.99347520785925	16	228026,18604,12041,235534,12387,27273
GOBP_ACYL_COA_METABOLIC_PROCESS	6.42814493558875e-06	0.000401709611205561	0.610526878385931	0.539511136885152	1.97915318358831	96	68738,228026,18604,15488,56690,60525,11666,270076,104112,30956,228859,102247,171210,20917,12041,68801,26897,264895,110446,329910,74205,56451,27273,70025,107476,17850,18597,67053,106529,18293,27402,14732,100705,15360,17855
GOBP_KETONE_METABOLIC_PROCESS	4.09125937280897e-09	1.84652173026112e-06	0.761460801445585	0.485505579289943	1.97386417734992	204	13088,228026,18604,66887,104158,14261,70266,56690,99138,58226,56316,229905,67426,68041,100198,11666,230796,18104,12408,19017,109857,52064,320204,212980,108099,55990,71707,12389,12161,68453,20845,320717,64383,12041,68801,227683,207952,20277,106648,70750,15930,66609,20851,27273,71365,12156,394433,78925,18023,57869,11450,11370,13618,68346,11652,12096,74450,210198,22259,15108,100705,71767,15487,56695,19016,57875,14651,21991,384783,67800,22417,20787,16418,16367,14186,16149,15485,67041
GOBP_QUINONE_METABOLIC_PROCESS	0.00019865402499319	0.00488196022893445	0.518848077743792	0.703909168758372	1.97095998235224	24	99138,67426,18104,52064,71707,320717,227683,66609,71365,57869
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	4.010959237367e-07	4.8446785949254e-05	0.674962860011025	0.504302475978423	1.9691797995386	141	13076,13088,15488,66082,66853,56448,11304,58226,14870,13113,14073,56316,13087,100198,11666,79235,76267,13107,26358,20148,66375,12161,68801,19662,20277,106648,20851,11529,12156,56473,245532,14869,78925,67442,113868,13078,74519,77974,13618,12096,13106,11430,210198,74147,67452,74134,23945,15487,11689,63857
GOBP_FATTY_ACID_BETA_OXIDATION	1.12463917855168e-05	0.000601090045168018	0.593325476396405	0.564100913734371	1.96781945317347	72	15488,66887,15107,56690,11666,270076,11364,52538,320204,12896,19305,110446,51798,74121,56357,97212,11992,71985,93747,11450,11370,113868,11652,16846,19299,11430,74147,15108,100705,71767
GOBP_EPOXYGENASE_P450_PATHWAY	0.000217772382689259	0.00521247783089128	0.518848077743792	0.76937384248281	1.95541305970526	16	13076,13088,13087,13107,106648,13078,74519,13106,74134
