pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	1.51173549161323e-05	0.000584925347908811	0.593325476396405	0.844410757592538	2.06246016484075	17	105450,246707,21960,18793,18792,21923,16772,100952
GOCC_CILIARY_PLASM	1.64810434939049e-06	8.28996487743416e-05	0.643551836150722	0.535663980466586	1.98217021264376	172	227613,73293,329375,385668,71870,214704,237806,330577,72507,327954,242584,100048534,16559,544678,74453,69926,244585,110084,242646,380654,101100,56087,286942,332110,74665,17152,432611,69327,74934,242851,19087,71236,14632,71233,19888,212892,207607,212124,320214,50525,110083,211535,66722,243538,51938,74362,68870,74682,77627,75533,69315,69310,100101919,74019,68146,110350,105833,330355,434756,69329,546886,244653,252967,74405,381917,71840,56297,71492,77609,71860,76670,381350,23955,66717,242253,70997,75429,75556,75563,211482,22158,22142,433700,72873,56486
GOCC_I_BAND	3.18869997437149e-05	0.00106927739140591	0.557332238758646	0.531282667286702	1.93638726673489	146	104027,67399,18578,68794,226438,107765,14201,56376,286940,26556,234214,11472,14200,17888,12391,18175,12373,59006,225288,18810,22138,74376,29810,68828,16691,57339,20191,24131,13009,20271,109711,56424,68760,11464,15507,12632,98733,58522,16493,20273,22156,68802,170736,192176,15464,54132,380698,30926,100504518,16669
GOCC_PLATELET_ALPHA_GRANULE_LUMEN	0.000104105550788705	0.00238023145666903	0.538434096309916	0.60550626001416	1.93638359633741	69	14456,74145,99571,385643,19128,18787,14268,21857,20717,11472,20716,11537,22341,56744,104009,18405,109711,21825,14067,22371,12258,223601,19073
GOCC_PLATELET_ALPHA_GRANULE	0.000219956849954854	0.00388891116394079	0.518848077743792	0.566903518094268	1.91772893413207	92	14456,235505,74145,20720,99571,385643,19128,18787,14268,21857,20717,11472,20716,11537,22341,56744,104009,18405,109711,21825,14067,72017,16399,22371,12258,20344,223601,19073
GOCC_CONTRACTILE_MUSCLE_FIBER	5.33366440609364e-07	3.83261885180728e-05	0.659444398037935	0.497177848974759	1.91733537379338	243	104027,67399,18578,68794,226438,107765,14201,667772,17390,56376,286940,17930,17929,66106,26556,234214,109272,223513,11472,14200,17882,17888,12391,18175,12373,59006,225288,21952,18810,22138,74376,21924,29810,237560,21956,13806,68828,16691,57339,20191,24131,93677,17868,13009,326618,20271,109711,56424,68760,11464,15507,17896,12632,98733,58522,19230,16493,20971,20273,11465,22156,68802,170736,192176,109624,15464,54132,380698,30926,70361,21954,100504518,16669,17901,17898,22003,12955,12345,11733,12283,20525,14225,60595,16202,16716,13346,74165,76469,14359,18125,668940
GOCC_CORNIFIED_ENVELOPE	0.00185474368838233	0.0212030926194616	0.45505986738723	0.611512130561462	1.83932000018761	45	13506,20724,16952,20753,21816,99681,18788,13505,13510,15507,386463,13512,13507,12306,13511,16667,12365,14027,109620,20129
GOCC_SARCOPLASMIC_RETICULUM	0.000608510006808733	0.00900236863014097	0.477270815362862	0.550252598040614	1.79357366709971	75	11938,76757,106393,20528,244091,381077,12373,238161,12317,18821,57339,20191,74840,99011,52076,74166,21825,22027,17540,78688,15464,13400,69563,15277,66402,11733,14225,76469,18125,21828,14226,68460,12321,228003,12292
GOCC_MYOSIN_FILAMENT	0.002121501657738	0.0237136740853826	0.431707695803346	0.676852939598009	1.7860476364578	24	667772,17930,17929,109272,17882,17888,74376,17868,17886
GOCC_CYTOPLASMIC_REGION	3.82140571207042e-06	0.000174742461197402	0.610526878385931	0.454250012719693	1.7714595387571	288	227613,23859,66725,14807,16564,73293,329375,385668,16573,71870,83431,214704,237806,330577,15251,72507,327954,242584,73689,100048534,16559,544678,67749,68724,74453,69926,244585,110084,242646,19387,232946,15114,380654,101100,56087,15507,286942,332110,74665,17152,432611,69327,74934,360213,17756,242851,19087,71236,14632,71233,19888,72080,212892,207607,212124,320214,50525,110083,211535,66722,243538,51938,74362,68870,74682,15444,77627,75533,69315,11838,69310,100101919,74019,68146,110350,110902,105833,330355,434756,246317,69329,546886,244653,252967,74405,381917,71840,56297,71492,77609,71860,216344,76670,381350,23955,66717,242253,67166,70997,20853,75429,75556,14079,26875,77832,12386,75563,211482,22158,22142,433700,16560,72873,56486
