pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_INTERSTRAND_CROSS_LINK_REPAIR	8.60856930650495e-06	0.00211400494239469	0.593325476396405	0.722029200218636	2.0497876840684	41	14087,272158,208836,98415,66634,50505,234258,19361,104806,55947,19362,211651,330554,69928,217216,100040608,269523,60534,22590
GOBP_DNA_TEMPLATED_DNA_REPLICATION	7.27968057162126e-09	9.85668749397518e-06	0.761460801445585	0.584753259766989	2.04443981736996	160	218973,216049,226409,272158,18973,235559,67177,20133,72151,26909,12447,237886,52679,23834,12544,16881,17218,17217,209334,68275,98415,17220,212377,22036,77011,237877,66634,12448,12189,216150,12190,17219,18968,17215,18969,69263,19361,14156,100503545,104806,19076,327762,17216,69270,66131,12144,70024,56045,269400,19891,17535,12545,72749,21853,69928,18971,77782,27214,117599,12021
GOBP_GLYCOLIPID_CATABOLIC_PROCESS	5.37609069379213e-05	0.00574675799952201	0.557332238758646	0.81947536235908	2.01092626535847	20	23956,12091,11605,12492,14667,15212,14420,20597,71665,58911,17939,15211,18010,226413
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	3.35525766999477e-05	0.00454301888517292	0.557332238758646	0.704875540049197	2.0097672481649	42	94088,17858,20817,231655,19106,58185,100038882,98999,80287,246727,72014,15364,23960,78781,20568,69550,71586,66141,246730,246728,107373
GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS	3.6293878450013e-05	0.00462239212343256	0.557332238758646	0.716159146009196	1.99619589478214	38	14733,27419,27029,23956,12091,75612,52120,15212,13039,110006,15932,15442,12229,110173,15211,15586
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS	1.3118656962874e-05	0.0022663773543327	0.593325476396405	0.65447799519156	1.99466448393799	59	23959,14187,56520,18457,234309,57813,66848,11605,19214,320685,71665,232449,72269,66902,17939,100929,58810,667034,99586,11821,13361
GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH	6.61784533212805e-05	0.00672042193477604	0.538434096309916	0.738233444150983	1.9860487112299	32	76524,20615,27060,14824,16783,73834,433375,11964,21982,211286,11975,108664,77573,11984,71398,18431,12752
GOBP_PROTEOGLYCAN_CATABOLIC_PROCESS	0.000221085620125799	0.0157552594552806	0.518848077743792	0.825642242027889	1.96801299456788	17	14733,27419,27029,12091,75612,52120,15212,110006,15932,15442,12229,15211,15586
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	9.38023757739382e-05	0.00886105233473806	0.538434096309916	0.673311711060986	1.9605817763727	47	23956,12091,11605,12492,14667,15212,14420,11886,20597,71665,20397,58911,17939,81535,12613,73458,15211,57319,54447,18010,50784,226413
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	0.00011220160057414	0.00949506044858661	0.538434096309916	0.687680494107946	1.94642981152419	40	56210,272158,18973,27015,20133,76843,80905,18968,69263,20957,230484,71890,12581,18971,77782,217216,68098,269523,18538,26447
GOBP_DNA_REPLICATION_INITIATION	0.000155719122817243	0.0117521362028318	0.518848077743792	0.69566638894564	1.93907513084162	38	235559,67177,12447,23834,12544,17218,17217,17220,77011,12448,216150,17219,18968,17215,18969,19076,17216,70024,19891
GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	4.69624473423649e-05	0.00529892947513017	0.557332238758646	0.632919380001559	1.92895990050155	59	216049,226409,18973,26909,237886,209334,98415,212377,22036,66634,12189,12190,19361,104806,327762,66131,12144,56045,269400,17535,72749,21853,69928,18971,77782,12021,18538,11545
GOBP_HOMOLOGOUS_RECOMBINATION	4.63853481476459e-05	0.00529892947513017	0.557332238758646	0.624805115592679	1.92856142670391	66	235559,83558,320022,56739,330149,98415,18140,12189,50505,19361,104806,237911,19366,20957,19362,17535,211651,625662,69928,213389,12021,74377,21973,623474
GOBP_DNA_REPLICATION	3.48951655659146e-09	7.08720812643725e-06	0.774939030136436	0.520724522198008	1.92611246163902	271	110749,56210,218973,216049,226409,22390,272158,18973,235559,67177,13874,27015,20133,72151,26909,12447,237886,52679,76843,225280,23834,12544,16881,17218,17217,209334,68275,98415,17220,212377,22036,77011,27221,272551,237877,66634,12448,12649,12534,18029,80905,12189,216150,12190,17219,18968,17215,18969,69263,19361,14156,100503545,104806,19076,327762,17216,69270,66131,12428,68964,12144,70024,56045,269400,20195,19891,17535,12545,72749,14084,21853,69928,18971,77782,27214,117599,12021
GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION	0.000460878330135782	0.0234010972126443	0.49849310876659	0.75451549256406	1.91563843415696	24	76524,20615,27060,14824,16783,73834,433375,11964,211286,11975,108664,11984,12752,16784
GOBP_CERAMIDE_CATABOLIC_PROCESS	0.000672425687133494	0.0299027817867813	0.477270815362862	0.774227225424848	1.89989099669873	20	23956,12091,11605,12492,14667,15212,14420,11886,12613,15211,54447,18010,226413
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	0.000273848043691965	0.0182060565800171	0.49849310876659	0.657324971556727	1.89405370944141	44	14733,72043,58193,27419,27029,12091,75612,52120,83398,70484,110006,23908,15932,17423,117592,15442,50785,233781,21416,217119,14042,93683,64580,628779,56219,14043
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	0.000109080072273778	0.00942730326757627	0.538434096309916	0.614917609362679	1.8899351200713	65	19288,94088,17858,20817,231655,20684,19106,58185,100038882,98999,80287,246727,72014,15364,23960,78781,94091,20568,13001,69550,71586,66141,246730,246728,20821,107373,268373,20846,19062,69097,224762
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	0.000854518040222979	0.0354189008100586	0.477270815362862	0.752354523822733	1.88900276012563	23	13033,15001,19141,13039,56464,13040,54445
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	0.000660009360698436	0.0297884224795227	0.477270815362862	0.814614301678744	1.8818173844573	15	18973,16881,17217,17220,18968,17215,69263,327762,69270,18538,106344
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	2.0470612903271e-07	0.000166303259226173	0.690132458796796	0.518637497307638	1.87769136887576	217	14087,17864,22418,83558,13874,67121,72787,16878,12447,320022,56739,633285,22417,330149,16319,107995,68298,12442,54427,20878,12448,223593,12190,66977,232174,231600,103733,50505,19361,105988,104806,103768,237911,19366,20957,19362,666528,60530,434438,17535,211651,625662,12532,67981,69928,70099,19211,67052,70891,213389,54418,22697,14211,74377,12531,23997,18817,21973,76464,13614,13194,215387,623474,19336,67141,72415,56017
