pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE	2.29918962525263e-06	0.000187013559022215	0.627256739718528	0.797124266972407	2.20489099724524	30	12282,14828,15519,15481,15526,18415,15516,15510,15505,12468,15511,15512,193740,21454,12466,12469,22027,110920,12462
GOMF_UNFOLDED_PROTEIN_BINDING	3.07716108637907e-05	0.00192440920248168	0.557332238758646	0.559329624895557	1.92489181132754	109	227613,12282,14828,12330,15519,56323,83945,67838,15481,15526,12317,15516,15510,56351,12406,26918,12468,15511,15502,15512,193740,21454,12466,12469,74126,15507,69253,56445,22027,320011,17713,12462,217737,70361,56812,234549
GOMF_MOLECULAR_SEQUESTERING_ACTIVITY	0.000479426096562269	0.0216540786947292	0.49849310876659	0.601745925482504	1.89148462365917	60	230784,12575,55948,74488,69097,17933,20848,58217,22628,12373,327959,12317,56320,227358,21357,52513,20375,192176,22627,53378,54401,16210
GOMF_DNA_EXONUCLEASE_ACTIVITY	0.000854687508705124	0.0330886164084412	0.477270815362862	0.705003383050517	1.86616904509858	25	68048,140917,57444,77622,104759
GOMF_PROTEIN_FOLDING_CHAPERONE	0.000691277862064496	0.0281004450929218	0.477270815362862	0.576673811284511	1.83339976049482	67	12282,14828,15519,15481,15526,114602,18415,12317,15516,15510,15505,12468,15511,15512,193740,21454,12466,12469,15507,75530,22027,110920,68002,12462,217737
GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	0.00129220430323142	0.0447636810209407	0.45505986738723	0.661823185490465	1.81739308591041	29	237806,327954,240960,69926,110084,56087,76895,110083,100101919,110350,330355,53869,170833,381917
GOMF_DEATH_RECEPTOR_ACTIVITY	0.00249885316172693	0.0564324339023332	0.431707695803346	0.751112033225288	1.78250539939732	16	245527,21933,21937,21926,193740,21936,21938
GOMF_MUSCLE_ALPHA_ACTININ_BINDING	0.00496076133987759	0.0790962103895342	0.407017918923954	0.748601091355816	1.75355661543055	15	67399,56376,18175,22138,24131,68802,54132,329064
GOMF_ANTIOXIDANT_ACTIVITY	0.00098889789332256	0.0365442721486928	0.45505986738723	0.531184687926902	1.74977990586155	77	230784,60599,76650,66725,19225,14776,14873,114886,14782,50493,18230,54683,68214,56615,625249,64292,15135,14869,14857,214593,17189,15439,12870
GOMF_PROTEIN_SEQUESTERING_ACTIVITY	0.0074452014950821	0.0930494854958321	0.407017918923954	0.598426040553927	1.73454083220984	37	230784,12575,55948,74488,20848,22628,56320,21357,52513,20375,192176,22627,53378,54401,16210
GOMF_MISFOLDED_PROTEIN_BINDING	0.00365125903915129	0.0688232415640356	0.431707695803346	0.715164539858181	1.73306265308027	17	14828,67838,192193,58992,193740,56424,27362,100037258,64136
GOMF_ANKYRIN_BINDING	0.00762938362753261	0.0930494854958321	0.407017918923954	0.6979638560072	1.73151329792431	19	80297,68794,18810,20271,16536,380698,19743
GOMF_PRE_MRNA_BINDING	0.00512026379108868	0.0790962103895342	0.407017918923954	0.59155082067098	1.71917031256601	38	319586,73713,666794,20682,21357,67225,67276,237073,230908,51810,108013,66810
GOMF_ACTININ_BINDING	0.00805758935613035	0.0949394224135358	0.380730400722792	0.592051224359578	1.7160633960062	37	67399,56376,19126,18175,22138,237560,24131,13009,16493,68802,54132,19697,329064
GOMF_OPSONIN_BINDING	0.00730856430790925	0.0928416059739098	0.407017918923954	0.731418745871912	1.71330792231504	15	278180,12268,16409,12317,16410,19288
GOMF_DOUBLE_STRANDED_RNA_BINDING	0.00218210957192422	0.0554747634669821	0.431707695803346	0.520541630415515	1.70758592897525	76	227613,56417,231655,94191,19106,15516,58203,15510,246727,170743,319817,56200,66801,230073,230734,109711,104721,21357,15568,13681,80861,71586,23960,22384,246728
GOMF_DEAMINASE_ACTIVITY	0.00413613254425601	0.0696654734043933	0.407017918923954	0.644375250970989	1.69991921664205	24	320685,14544,109674,11717,56417,94191,210808,58203,11486,72269
