pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOMF_ANTIGEN_BINDING	3.01978841949095e-19	2.45508798504614e-16	1.13308993200902	0.624826126202366	2.52483681747473	189	636260,380809,544896,668497,238427,382692,545851,195180,780799,432702,434025,16017,780818,628127,380824,243433,14132,434028,547420,667435,780932,243423,629906,780825,238447,668591,780831,51792,100124698,100775174,620400,629884,780891,629865,15006,16098,16818,100775173,16071,100126459,668469,628268,629845,380795,16069,18815,382696,780803,780931,622728,780956,629833,545847,668597,619833,434040,16019,780960,668478,780938,619960,213570,628614,780829,100124679,14998,780883,16197,668549,629893,106021
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULPHUR_CONTAINING_GROUPS	3.95933030547305e-06	0.000292630503486326	0.610526878385931	0.599485878748118	2.0301291247857	60	60322,22117,246221,216881,20859,54200,15478,22021,20887,26887,15476,77590,54710,69083,66971,113868,50787,545276,338362,29859,98388,18041,20216,67041,53374
GOMF_TETRAPYRROLE_BINDING	4.9399530583054e-07	6.69363639400382e-05	0.659444398037935	0.513879513590657	1.96965546303154	128	13076,13088,12359,13115,56448,13120,56050,234889,19223,13861,110257,21452,13113,13087,13107,53328,217721,12411,70804,102294,232174,17523,106648,15930,101488143,67739,17850,214593,13078,74519,244209,15122,13106,77697,64242,74134,68421,544763,67026,15467,54219,66427,77951,109672
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS	1.71675770977307e-06	0.000174465502255689	0.643551836150722	0.520882367567867	1.95659051424555	113	15488,20322,15107,269951,236539,114664,20751,16832,100198,76187,15483,333433,11671,12408,11670,109857,20148,23918,66375,76238,106648,14555,70750,11529,97212,17449,11532,218865,13016,68631,77974,216820,74147,15108,13017,58875,76668,15446,68460,15487,109264,17448
GOMF_SULFOTRANSFERASE_ACTIVITY	8.0344219663947e-05	0.00245349493711758	0.538434096309916	0.614897866835044	1.95588682255609	44	60322,216881,20859,54200,15478,22021,20887,26887,15476,77590,54710,69083,50787,545276,338362,29859
GOMF_NAD_BINDING	8.14813816754915e-05	0.00245349493711758	0.538434096309916	0.575795709391091	1.92623938713161	54	20322,15107,11669,269951,236539,16832,333433,26358,76238,229228,64383,17995,14555,97212,11761,13016,68631,68346,74147,13017,58875,15446,110391,109264
GOMF_OXYGEN_BINDING	0.000417949104050804	0.008864491909896	0.49849310876659	0.679013379160118	1.91018705088795	25	13076,13120,110257,13113,13107,12411,101488143,15122,13106,64242,544763
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_REDUCED_FLAVIN_OR_FLAVOPROTEIN_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	0.000338563046061467	0.00743923666075602	0.49849310876659	0.604573361461659	1.90693656266308	40	13076,13088,56448,13120,56050,13113,13087,13107,102294,106648,13078,74519,244209,13106,74134
GOMF_NADP_BINDING	0.000185510134701043	0.00459327497546566	0.518848077743792	0.571032052932478	1.88135349675741	50	12359,14261,18984,20751,100198,15483,109857,76238,55990,14263,12971,99586,70750,66609,98386,237038,78925,58875,110391,109264,14262
GOMF_LNCRNA_BINDING	0.000802483330323923	0.0135920614073614	0.477270815362862	0.663029399831657	1.86522123537979	25	18521,13629,19017,229663,53610,19357,13016,77305,67955
