pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOMF_VITAMIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.70098850576357e-06	0.000764380731037157	0.610526878385931	0.727929084236792	2.11379503766494	32	116914,20527,56017,52710,330064,20522,26457,20518,20897,69698,11304,70129
GOMF_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3.07867005996592e-05	0.0023866886875811	0.557332238758646	0.70634753243813	2.08193287081714	34	11827,20527,64008,56017,353169,230612,117591,20528,20522,246787,11826
GOMF_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.000213963585652079	0.00656755992240305	0.518848077743792	0.721263385665532	1.97327608702749	25	20527,56017,353169,230612,117591,20528,20522,246787
GOMF_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.36976914997307e-05	0.00214069146547567	0.575610261071129	0.583670862319309	1.91931315811999	62	116914,13487,208890,27376,224814,78830,73095,76408,68066,268512,13521,330064,21366,26457,20518,224661,70129,50799,11666
GOMF_MINUS_END_DIRECTED_MICROTUBULE_MOTOR_ACTIVITY	0.00109618240229573	0.0207254951875913	0.45505986738723	0.75398566253473	1.88412346283336	17	227058,56087,381917,110350,110082,237806,69926,240960,327954,330355,110084,100101919,110083,13411,77505
GOMF_ISOPRENOID_BINDING	0.000786922412812163	0.0164043056824689	0.477270815362862	0.607343550529435	1.84375779310975	39	232174,79235,394435,13603,546726,20897,11304,19401,19660,69379,63954
GOMF_MECHANOSENSITIVE_MONOATOMIC_ION_CHANNEL_ACTIVITY	0.00220046781466136	0.0296203140620877	0.431707695803346	0.690623721511101	1.79712751647801	20	63873,233424,74424,16526,217353,217356,208795,234839,16528
GOMF_ANTIOXIDANT_ACTIVITY	0.000323917275561018	0.00798014378882144	0.49849310876659	0.520519463663718	1.78814632211649	77	11699,68214,230784,76650,14873,64292,12359,50493,110257,114886,14776,11758,101488143,56615,22018,14857,19225,15122,17189,20202
GOMF_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.00169877821539208	0.0268759169249067	0.45505986738723	0.588588512504504	1.77605498864695	38	116914,56325,64008,73095,68066,330064,26457,76257,11666,108052
GOMF_COA_LIGASE_ACTIVITY	0.00301625753989995	0.0322660181570876	0.431707695803346	0.648389443442289	1.77390313892773	25	272428,264895,257633,14081,26568,26457,216739,20216,60525,233799,94180,64451,117147,26458
GOMF_RETINOIC_ACID_BINDING	0.00702514148855023	0.0524957688669027	0.407017918923954	0.663589804734475	1.77381698783407	22	232174,79235,394435,546726,19401
GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE	0.0022588677390522	0.0296203140620877	0.431707695803346	0.573113312952213	1.76586095800284	42	109272,17930,380698,21393,216459,98932,57339,29856,17868,22138,11472,13009,12335,17885,13008,17929
GOMF_GLUTATHIONE_TRANSFERASE_ACTIVITY	0.00356466180393723	0.0366844309696325	0.431707695803346	0.64359631277093	1.7607898015204	25	68214,14872,14862,14873,64292,56615,14857,14859,14768
