pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KEGG_PRIMARY_IMMUNODEFICIENCY	7.47127958806575e-07	1.8891664101252e-05	0.659444398037935	0.775805335272808	2.2123074389576	35	72049,12478,12518,16818,21939,12265,12501,21947,12525,57916,17060,12504,22637,12526,19373,22256,12229,12500,16151,54167,21354,19727
KEGG_BASAL_CELL_CARCINOMA	3.35295275104322e-07	9.89121061557751e-06	0.674962860011025	0.704349861125289	2.15248377033784	55	14368,14369,57265,22416,13543,19206,14370,23805,19207,12006,12159,21414,216795,319757,16842,22410,15245,24069,14367,22413,14632,22414
KEGG_HEMATOPOIETIC_CELL_LINEAGE	3.40980174417244e-06	7.54418635898153e-05	0.627256739718528	0.608308891868485	1.97290457912252	78	12483,12482,12902,16192,14128,12478,12493,16590,14255,12501,12507,12479,21673,12502,12525,16199,14256,14969,12504,12526,12516
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.000168841164124188	0.00175793447352832	0.518848077743792	0.63997714832477	1.88061397355416	42	72049,15002,15001,21939,21947,16421,12767,12487,57916,14998,14969,50723,12769,14960,14961,20315
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.0031624985806542	0.0176846276373121	0.431707695803346	0.695662645289328	1.78642532973285	22	60322,53374,217119,59031,77590,72136,100910,269941
KEGG_TRYPTOPHAN_METABOLISM	0.00302339133453867	0.0176846276373121	0.431707695803346	0.597817631582421	1.73109731756344	39	98256,13076,107766,13195,74147,21743,12359,209176,56752,15107,11761
KEGG_MISMATCH_REPAIR	0.00775383102722861	0.0326768593290348	0.407017918923954	0.655829207798885	1.68413514326803	22	68275,18971,17685,19891,18861,19687,17350,17686,217716,16881
KEGG_NOTCH_SIGNALING_PATHWAY	0.0046733337448077	0.0223562181846206	0.407017918923954	0.554770139029241	1.66488660207481	47	13543,66935,19165,17305,54485,433586,14357,270118,18223,14534,66354,19719,18131
KEGG_BASE_EXCISION_REPAIR	0.0173396425884858	0.0601787595718038	0.352487857583619	0.568780210510707	1.61006189640745	33	17193,18971,18207,382913,70603,11545,72774,22256,11546,71726,268395,22594
KEGG_ALLOGRAFT_REJECTION	0.0196324387404748	0.0643507714271117	0.352487857583619	0.566300734104167	1.603043173865	33	15002,15001,21939,21947,16159,12487,14998,14969,15978,16160,14960,14961,14103,15018,14991,16183,18646
KEGG_AUTOIMMUNE_THYROID_DISEASE	0.0158762341257944	0.0573488457197063	0.352487857583619	0.551637228846769	1.56760420389418	34	15002,15001,21939,21947,12487,14998,14969,21819,14960,14961,14103,15018,14991,16183,18646
KEGG_MELANOGENESIS	0.006255936502549	0.0276825190237793	0.407017918923954	0.449275136400407	1.51123490411974	99	14368,14369,57265,22416,12325,16590,13543,14370,104111,18796,12322,21414,216795,16842,22410,11514,26417
KEGG_TYPE_I_DIABETES_MELLITUS	0.0286141726125937	0.0830280090562146	0.352487857583619	0.518841060470309	1.50240528310362	39	15002,15001,16159,12487,14998,14969,15978,16160,14960,14961,14103,14415,15018,14991,16183,18646
