pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOMF_ANTIGEN_BINDING	3.29072866476154e-22	2.67536240445113e-19	1.22105375677186	0.687218150170512	2.53287851790818	189	110786,435321,15002,16019,628614,15001,16818,21939,100124679,780932,110787,640506,435900,12479,380823,668591,14132,195180,243420,14998,545847,195297,14969,629884,780799,380795,213480,692152,16641,243423,16017,110785,16098,545851,629849,629818,434025,404711,780883,193574,629859,14960,14961,380808,238447,780825,674018,777688,100775175,668421,668589,100124698,629826,780938,620088,668597,100775173,64540,243433,780956,15018,14991,634322,382692,16071,211331,780801,629871,16069,629833,243428,668474,629893,629906,16016,668478,629930,780931,100775174,16643,622728,619960,380792,381777,780829,434609,21354,213570,780960,380824,629822,434041,619833,780939,780929,619994,547330,619916
GOMF_SULFOTRANSFERASE_ACTIVITY	4.49055372074357e-05	0.00110630914392864	0.557332238758646	0.663024176299451	1.94405357620985	44	60322,216881,53374,15476,59031,98388,54371,77590,22021,76969,15531,72136,23908,54200,50787,320916,56773,17423
GOMF_PEPTIDE_ANTIGEN_BINDING	0.000103071651563728	0.00215632477515039	0.538434096309916	0.649074455322748	1.90315159115216	44	15002,15001,100124679,14132,14998,195297,14969,213480,193574,14960,14961,100124698,15018,14991,634322
GOMF_LIGAND_MODULATED_TRANSCRIPTION_FACTOR_ACTIVITY	8.35555874911821e-05	0.00183596466568462	0.538434096309916	0.605903771777712	1.87718535234354	58	11819,11622,18667,21833,71904,76854,54611,22025,110784,19411,20181,14815,26424,13983,217166,19885,22260
GOMF_PROTEIN_LYSINE_DEACETYLASE_ACTIVITY	0.000259190289690382	0.00478912967087002	0.49849310876659	0.691062235705021	1.86616148550729	29	56233,15184,232232,20481,15185,70315,170787,70427,79221,50721,68346,75387,93759,22059,23942
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_SULPHUR_CONTAINING_GROUPS	0.00010535132975301	0.00215632477515039	0.538434096309916	0.60102883710665	1.86536348308805	60	60322,216881,53374,15476,59031,98388,54371,77590,22021,66971,76969,15531,246221,72136,23908,68916,72026,54200,50787,320916,56773
GOMF_WNT_RECEPTOR_ACTIVITY	0.000615083978069094	0.00892970132446739	0.477270815362862	0.78609185816024	1.8359967190373	16	14368,14369,57265,14370,14367
GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	0.000540402217043392	0.00813605560104218	0.477270815362862	0.612966522064612	1.81595205624359	45	51789,12143,16818,16428,11350,54721,22165,22637,21682,20811,20779,12229,12169
GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY	1.48014508800754e-07	1.09396177868194e-05	0.690132458796796	0.472636673075149	1.79517513081346	261	11819,14025,14462,21423,13713,108655,17428,56218,15900,21385,16373,57765,15376,15242,19009,20668,15214,22654,15206,20481,21414,83396,73680,22025,54006,16842,269401,20583,232879,20230,12142,22634,75079,12014,58206,21412,57080,14815,11906,15399,217166,19885,17425,16372,73191,193736,22666,212139,268564,13560,16476,76365,30944,79362,73181,240869,74120,232934,17859,15248,16969,229007,59016,69228,408068,75580,17681,353187,17121,22751,56458
GOMF_PROTEOGLYCAN_SULFOTRANSFERASE_ACTIVITY	0.000962738325121344	0.0126242944890912	0.477270815362862	0.681978258624067	1.78040983224163	25	60322,53374,15476,59031,76969,15531,72136,23908,50787,56773,17423
GOMF_DEACETYLASE_ACTIVITY	0.00171682241876163	0.0193857864785167	0.45505986738723	0.585499581478334	1.71674366626451	44	56233,15184,232232,20481,245847,15185,15531,70315,170787,70427,79221,50721,68346,75387,100206,93759,17423,22059,107227,23942,106821
GOMF_NUCLEAR_STEROID_RECEPTOR_ACTIVITY	0.00187481541846614	0.020322999136173	0.45505986738723	0.647691309845096	1.7037496833119	26	18667,71904,76854,54611,22025,110784,20181,14815,13983,217166,20182,11835
GOMF_WNT_PROTEIN_BINDING	0.00334224637814175	0.0292177022089166	0.431707695803346	0.630829450281893	1.70350738792548	29	14368,14369,57265,14370,14367,53614,494504
GOMF_IMMUNE_RECEPTOR_ACTIVITY	0.000338057885865944	0.00549682122418026	0.49849310876659	0.469072127717173	1.65721859504635	134	12902,16192,14128,12145,15002,15001,80901,14255,69169,252837,12767,12775,16199,57890,16161,171463,50931,14762,14969,16847,12504,16641,12931,16160,15976,12769,14960,14961,16149,15975,60504,16174,16880,12458,50905,16185
GOMF_SH2_DOMAIN_BINDING	0.00459434146818209	0.0362640739187576	0.407017918923954	0.569069444623382	1.65363011495197	41	243958,240754,16818,16590,11350,226250,17060,78473,50768,20779,16367,18412,56743
GOMF_IMMUNOGLOBULIN_BINDING	0.0106842829936542	0.066817862106468	0.380730400722792	0.642269720624172	1.65183804655086	23	12483,12482,14128,69169,14132,12504,16069,22371,11699
GOMF_DEACYLASE_ACTIVITY	0.00206022755553663	0.021473910290401	0.431707695803346	0.501072964348488	1.62504597966308	76	11666,56233,15184,232232,171210,20481,245847,75778,15185,15531,70315,170787,70427,217700,26874,79221,329910,50721,52538,68346,241062,75387,100206,93759,17423
GOMF_TRANSCRIPTION_COACTIVATOR_BINDING	0.00483825321355452	0.0363893854972741	0.407017918923954	0.52708385720307	1.59911026492942	51	11622,14462,14465,18667,73680,75079,224829,13819,232334,21677,12704,224613,11835,12069
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES	0.00485543330666811	0.0363893854972741	0.407017918923954	0.503289816852224	1.59155248894912	67	56233,15184,232232,12359,16612,245847,15185,52633,71670,15531,70315,170787,109652,57757,16619,79221,50721,68346,75387,26363,93759,17423
GOMF_DAMAGED_DNA_BINDING	0.00478846288191153	0.0363893854972741	0.407017918923954	0.49040595207605	1.57524847426567	73	68275,18971,22591,18207,107986,382913,70603,17685,11545,19891,72774,22256,69885,101185,11546,268395,22590,22594,26447,17686,50721
GOMF_CYTOKINE_RECEPTOR_ACTIVITY	0.00131089595842286	0.0161478547605725	0.45505986738723	0.467226503752749	1.56173420512268	96	16192,12145,80901,14255,252837,12767,12775,16199,57890,16161,171463,50931,16847,12504,12931,16160,15976,12769,16149,15975,60504,16174,16880,12458,50905,16185,16169,574402
GOMF_TBP_CLASS_PROTEIN_BINDING	0.0136967963499226	0.0773298293922712	0.380730400722792	0.591887877598327	1.54521494422242	25	11622,21833,15242,67088,72308,110784,14815,66653,208146
GOMF_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY	3.48812238239161e-05	0.000945281165628125	0.557332238758646	0.388519565523461	1.53650953223653	402	380912,14238,272382,17286,14462,83383,21423,13713,17268,50524,228807,18507,23871,15402,18667,13170,15184,20677,58208,16373,57765,15376,68750,15242,217082,22278,18515,22780,13876,69743,20672,20667,211586,232784,20666,83396,20850,17260,16842,104156,16364,77128,18029,20851,21679,68992,18046,22634,16362,20289,242705,12173,21412,14815,17300,17132,30046,21425,15410,26424,14886,22260,15404,54601,22697,654801,60611,13819,22038,18986,67778,13560,15394,16476,22282,17863
GOMF_14_3_3_PROTEIN_BINDING	0.012287633226024	0.0729185825748726	0.380730400722792	0.54913562692809	1.53492676777952	34	56233,69601,193385,17425,224023,14991,74370,223754,107650,12192,75687,16554,22059
GOMF_STEROID_BINDING	0.00488705434753444	0.0363893854972741	0.407017918923954	0.45155024214277	1.52536359754264	105	321019,71240,14451,18667,19206,54352,228983,71904,68957,319757,76854,98660,320007,110784,14815,79196,13983,19885,268706,54200,235283
GOMF_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	1.70568212549141e-05	0.00063032707637478	0.575610261071129	0.380555005793739	1.52128063811786	458	50780,76954,108995,51791,51789,78255,66790,216859,74734,26382,98402,21838,233204,19415,102098,76123,69601,16800,192236,268739,21390,101489,442801,239027,72536,236920,69440,269608,14163,234094,319899,16801,73341,216805,140500,98910,74694,232089,50768,70727,105083,228846,216439,13645,245666,17168,99326,70719,213990,227801,18596,235633,207212,20166,545481,329727,215632,214137,109689,232227,71972,52666,71435,229541,207592,244668,233071,243362,20469,74760,269952,268706,19414,347722,20947,16476,19736,22084,108911,19730,244654,24056,71709,320484,330914,71544,53972,217692,223754,97998,58996,26431,232201,107566,67046,57874,70314,69780,18803,77980,70785,106952,19395,228359,263406,78808,98845,18545,106512,223254,67425,71704,277360,210293,68339,19735,20401,238130,18186,230098,235611,171207,117600,76117,69710,16897,100088,213027,105445,70497,19731,74055,232237,385354,381605,76795
GOMF_E_BOX_BINDING	0.0162925747111439	0.0888984110077851	0.352487857583619	0.511551861140809	1.52110069952975	46	11622,14462,83383,21423,71093,20583,20289,21412,217166,79362
GOMF_OXYSTEROL_BINDING	0.0310757634983537	0.139583401790948	0.352487857583619	0.649026639844842	1.5158670948606	16	321019,14451,319757,79196,19885
GOMF_C_C_CHEMOKINE_BINDING	0.0512333965844402	0.207227619020646	0.276500599254472	0.581404348403387	1.51543055059063	24	12145,80901,252837,12767,12775,12769,12458,12766,23832,12771
GOMF_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY	0.0175412663395147	0.0932094740785979	0.352487857583619	0.572351239185246	1.50556789582101	26	12145,80901,252837,12767,12775,12769,12458,574402,12766,23832,12771
GOMF_FRIZZLED_BINDING	0.0240796553130679	0.115625789708471	0.352487857583619	0.520568348370048	1.49766665443971	39	14369,22416,13543,216795,17986,22410,207742,407821,68010,22413,22414,22417,68339,22419
GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	3.96278192301806e-05	0.00103927151723022	0.557332238758646	0.374228161626411	1.49489886529287	443	14368,14652,14369,23796,213439,12145,269053,78826,19062,233081,80901,321019,57265,14370,252837,14739,12767,12775,78560,244238,13611,11554,14768,11536,21390,12802,319757,76854,65086,17171,14762,14823,238377,20608,14760,20605,14764,26364,78249,11610,12769,330814,18596,20606,11550,18389,381810,24100,53978,11556,404319,11549,16867,14429,269604,239845,229323,12458,14367,18390,70086,14788,11539,19228,382045,56015,435529,12311,574402,13618,14761,12672,23890,22354,258443
GOMF_DNA_DAMAGE_SENSOR_ACTIVITY	0.060952380952381	0.235972789115646	0.252961123069611	0.590217740840483	1.49161783658187	21	22591,17685,57434,18861,17350,19364,17686,50721,17687,217716
GOMF_GTPASE_ACTIVATOR_ACTIVITY	0.0015700800687355	0.0184996390707531	0.45505986738723	0.386797200516658	1.46205393837286	245	50780,108995,51791,66790,216859,21838,233204,19415,69601,442801,239027,72536,236920,16801,73341,216805,140500,98910,74694,232089,50768,216439,17168,99326,70719,213990,18596,235633,545481,214137,109689,71435,207592,244668,233071,243362,20469,19414,347722,16476,19736,22084,244654,71709,320484,330914,71544,217692,223754,97998,58996,26431,232201,67046,57874,70314,69780,106952,228359,78808,277360,19735,20401,238130,18186,235611,171207,117600,76117,69710,16897,213027,70497,381605,76795,244867,226525,544817
GOMF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	0.0763358778625954	0.261109277283636	0.224966093540314	0.569420532387104	1.44927436175254	22	238076,16511,16500,16535,16491,16510,16504
GOMF_TRANSCRIPTION_COREGULATOR_BINDING	0.00612927915916899	0.042957792727624	0.407017918923954	0.414029453581012	1.43979355660893	125	11622,14462,14465,23871,18667,15184,18628,21410,73680,236733,16842,110147,20181,15185,75079,26424,217166,224829,13819,232334,21677,71389,22404,12399,16969,268448,12704,224613,11835,12069,16909,21652
GOMF_CORECEPTOR_ACTIVITY	0.018327636874152	0.0966196835090761	0.352487857583619	0.458897478037049	1.42672767399773	62	229499,80901,12767,12487,244058,12525,16161,329693,12504,228357,12526,68799,16542,16174,16185,71461,53614,21814,71223,13805,13866,54409,18053,18186
GOMF_3_5_DNA_HELICASE_ACTIVITY	0.0725490196078431	0.256303199464834	0.234392647294686	0.621133821008829	1.42596096561466	15	170472,78286,19691,104806,17216,13872,17219,12144,17218
GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY	0.0435662577141355	0.179793743764427	0.321775918075361	0.479497819764214	1.42578792977077	46	11666,56325,18671,74772,224814,170759,19300,26874,11304,76184,56199,11305,21354,76408,74610,26357,11303,74104,21355
GOMF_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.0702087286527514	0.252565028295075	0.234392647294686	0.521236840911879	1.42162224329128	30	12325,13631,12322,93843,74195,12326,110094,55984,17346,12323,77766,108099,228785,17347
GOMF_PROTEIN_DEMETHYLASE_ACTIVITY	0.079696394686907	0.269308553296837	0.219250346703755	0.515359579169733	1.40559258965502	30	193796,77035,104263,75605,230674,214899,229675,218214,18676,30841,277250,16468,225876,108829,72041,99982
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	0.00293366192984123	0.0274145649305853	0.431707695803346	0.372021993253266	1.40409238373078	244	52463,54125,17193,18971,21673,13421,18207,170472,19367,194388,382913,78286,70603,20589,17685,237877,13368,338371,13436,72774,17220,57434,18861,19373,226153,75764,214901,26972,19691,22256,67772,244059,101185,13433,71726,19687,17350,216848,268395,21975,22594,104806,78903,13435,71389,50776,26447,19364,17216,17686,56629,21750,330554,330149,51812,26383,97827,17687,13872,269254,269400,50505,21745,217716,72162,22059,17219,17215,72107,56626,12144,208084,320790,74549,270058,18975,214987,19714,16881,17218,21749,117599,21976,81000,319583,18294,75178,55947,69113,333789
