pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	2.6276792217602e-05	0.00667430522327092	0.575610261071129	0.878813217190231	2.28092580334608	41	14969,14998,12479,14960,14961,16149,15002,14999,15001,14991,13430,15018
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	0.000118619645897245	0.0241973671298572	0.538434096309916	0.879790879406983	2.21219547924974	36	14969,14998,14960,14961,16149,15002,14999,15001,14991,13430,15018
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	2.39938964868533e-05	0.00650074635483813	0.575610261071129	0.897523433849799	2.19369776498665	29	14969,14998,14960,14961,16149,15002,14999,15001,13430
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	7.16088002586779e-06	0.00264561967501152	0.610526878385931	0.925467926540335	2.17302599639765	23	14969,14998,14960,14961,16149,15002,14999,15001,13430
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	8.55717116498545e-05	0.0193201908969449	0.538434096309916	0.804530747944912	2.17142958143771	60	14969,14998,14960,14961,16149,15002,14990,14999,15001,14991,56325,13430,15018
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.80070828206187e-05	0.0052271988987853	0.575610261071129	0.72562820172992	2.14933090405885	140	12502,21838,14969,108723,14961,12501,16818,12487,12525,16797,100125262,12503,78473,12526,16534,210757,328795,22637,100125263,12775,12500,12477,77647,16428,107573,74585,74015,12229,104418,12234,14462,21682,100503878
GOBP_T_CELL_SELECTION	0.000119081531150872	0.0241973671298572	0.538434096309916	0.799226528277532	2.13609921147098	64	12502,12479,108723,12504,12501,16149,12487,58208,210757,22637,12775,30925,16160,12500,16161,57765,16364,14462,20850
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	1.0951056876718e-07	0.000222525475734909	0.704975715167238	0.674109584337901	2.13213695242651	271	21838,14969,14998,12479,108723,14960,14961,12504,12501,16818,16149,74734,12487,12507,15002,20304,23871,78473,72049,21947,54167,12522,13482,22637,12775,16160,16184,12511,20779,16161,14999,18761,18762,15001,83796,74015,16189,67155,14991,21940,14462,16842,16963,20850,20851,15018,17974,67596,27007
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	3.8788088021659e-06	0.00167134110953163	0.610526878385931	0.69432068110014	2.12934238028258	196	12502,21838,14969,108723,14961,12501,16818,14525,240754,12487,12525,16797,100125262,12503,78473,12526,12518,12483,16534,210757,110786,12482,328795,22637,16019,100125263,12775,15985,242248,12478,108655,12500,12477,77647,16428,107573,74585,17260,12517,107321,74015,12229,104418,12234,14462,21682,69169,224860,100503878,17060
GOBP_INTERLEUKIN_4_PRODUCTION	0.000505201693151638	0.0766340777249638	0.477270815362862	0.847122465226695	2.08722642112841	32	14969,12501,12487,21947,12522,18761,18762,16364,14462,16842
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	0.000142892251308915	0.0276530528247349	0.518848077743792	0.721467346722822	2.08102409871235	102	14969,14998,12479,14960,14961,16149,12525,545030,15002,12775,14990,14128,14999,15001,14991,56325,13430,15018
