pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KEGG_P53_SIGNALING_PATHWAY	1.62587161954174e-07	5.75558553317777e-06	0.690132458796796	0.723366716374211	2.30794452652232	66	12450,17246,22401,13663,29870,12028,230784,21933,170770,12575,55948,20724,18787,58801,13197,12443,64058,11783,12445,21825,57913,12444,67874
KEGG_BLADDER_CANCER	0.00265145200293004	0.0234653502259309	0.431707695803346	0.653732358743088	1.93633823656913	40	17246,12575,56289,18654,17390,17869,12443,22341,16653,21825
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.00140367228550845	0.0144281422737881	0.45505986738723	0.624274322408637	1.9006088595159	52	13849,56847,14873,68214,56615,100727,14859,14869,14857,394433,56388,67689,74134,13078,72094,13106,73458,394432
KEGG_GLUTATHIONE_METABOLISM	0.00261273428482377	0.0234653502259309	0.431707695803346	0.622348012234167	1.88148852355483	47	18263,14776,14873,110175,14782,14629,68214,14381,14854,56615,14859,625249,20810,14869,14857,110208
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.00146726870580896	0.0144281422737881	0.45505986738723	0.581105533248627	1.85735043287961	67	18791,74145,14066,12268,99571,385643,12061,19128,12062,18787,18793,11537,12273,18792,58992,11905,14058,14067,22371,12258,12266,14962,109828,232345,12269
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.0236304806619216	0.134922421843875	0.352487857583619	0.575802595381982	1.72970471111785	44	14584,22235,50798,103988,66681,29858,331026,74246,216558,72017,54342,74091,69080,14583,15277,94181,109785,14751,72157,212032,69976,67883,110119,71884
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.00954111917060845	0.0675511237279078	0.380730400722792	0.552585808477786	1.68282474614846	51	18127,18263,18452,12716,227231,212647,72535,14718,20229,76507,11702,20810,11898
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.0451364305326553	0.21592292444	0.321775918075361	0.58450557878195	1.6390769143979	30	67417,12892,15288,100727,15368,394433,11655,12870,72094,394432,394436,109778,110006,394435,233016,15369
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.0326016884815748	0.17486360185572	0.321775918075361	0.546962790871491	1.60864678454484	39	12675,56489,54123,56417,58203,16176,230073,56532,20303,18036,15945,16193,67065,77125,72512,54131
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.0152431253108926	0.0963583278581425	0.380730400722792	0.490920080284277	1.56630971069709	66	78070,12702,12675,20528,20848,21937,21926,12895,26414,11450,18036,207565,50790,21938,14081,108097,216739,19079,19013,16846
KEGG_STARCH_AND_SUCROSE_METABOLISM	0.0533074385875671	0.224334600760456	0.321775918075361	0.534456151704192	1.55713617636688	37	22235,103988,66681,100727,394433,216558,110095,19309,72094,11722,15277,394432,14378,74185,394436,14751,72157,212032,110006,67883,394435
KEGG_APOPTOSIS	0.0375038251889511	0.189662201669838	0.321775918075361	0.470743526153858	1.54732951857214	81	12028,21933,12675,17874,21937,13804,21926,16176,73914,19108,11783,12334,16179,18211,19087,12015,12633,12048,13063,266632,19085,18710,108960,19697
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0354321578428775	0.184455645240862	0.321775918075361	0.49240087617861	1.52256541987542	58	20306,12675,257632,20296,20293,20292,15519,21926,332579,54483,15516,16176,26414,18036,16193,22027,216799
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.0618336886993603	0.229479613733906	0.266350657088526	0.618472364304758	1.522482997308	17	67880,22235,66646,100727,394433,216558,72094,394432,102448,394436,71755,110006,394435
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.0233348304136802	0.134922421843875	0.352487857583619	0.459816172878277	1.51631781935975	82	11938,192897,16905,16402,17888,21926,22138,21924,13726,21956,12298,16410,20191,16398,17868,326618,11464,16193,11465,24053,16399,108097,19079,21954,11461,319480,22003
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.0785137238083946	0.252671438437924	0.287805130535564	0.550337192890476	1.51167327362774	28	227231,14584,212647,14718,27053,11898,14583,14660,70503,231327
